address,RNP_Points,RNP_primary_STO,RNP_final_STO
0xb05faa55452fcb07569a576fb609b812c58e8442,270000,73.856536902627800491,100
0x9bfe4320207a44563bde522a7e48da2acb83a857,270000,73.856536902627800491,100
0x0e9d8427f93ec81b318be764239c6201d70c73fc,270000,73.856536902627800491,100
0xac4e97a70564d65ff9d4ddd8ca3cb1619d0280bc,269946,73.841765595247274931,100
0x0b51a6900e96119e2be96cb14d838dcec39608a7,269946,73.841765595247274931,100
0x99a74f581531d734dd64f6b5845b00dffb30033a,269940,73.840124338871660980,100
0xfe08945f392cf1873f2c5b1bd7c7401e452153a8,269838,73.812222980486223811,100
0x7314d37db36d7403fe37669704ee9a33f589496e,269460,73.708823828822544890,100
0x737e5f0fbbafa9b98eb0251e9293c51221bb97c7,269298,73.664509906680968210,100
0x82dec0b738d15b8f3477e944c91213048a722853,269273,73.657671338449243414,100
0x3b63bbf52aa94016b61ee8d6809253f915d61411,269080,73.604877591700327986,100
0x7ba818409e7f3aa9e073763a2c4bb6628f0b74ce,269068,73.601595078949100084,100
0x65b9136ec5477c0e6c91d3fed14900b8bdeaee15,269068,73.601595078949100084,100
0xaa60736fcda1151df8901773ec675bbc4f97a69c,268920,73.561110755017289289,100
0x2cb84580f0efea27ebd322b10216cfce7bc173db,268867,73.546612990366032721,100
0xe7c0e0d1235ba33b0cef935b0ea385d79c129f76,268840,73.539227336675769941,100
0x84ba3e98b01e7b76643b9f676dd8d8d32b8878cb,268800,73.528285627505010267,100
0x304300d6ff3b3e94dfed7215c33839358d43dec0,268800,73.528285627505010267,100
0x78c012e12c48edc1600fdca1ea90f824fec689cb,268217,73.368810216341188016,100
0x00d93262c00311349b21b8982e277f43338f7302,268158,73.352671195314317497,100
0xcb46961724a7769064fd5c851c68f71cfb0d2a57,268000,73.309451444089816784,100
0x81a650e045a5d7cad4e9cb1ea7a572df336ddce7,268000,73.309451444089816784,100
0x6c410033732faf53d6da9b010a12339ad7799991,268000,73.309451444089816784,100
0x589a0d87d600a6c6faa34c491c9e779f434bc51d,268000,73.309451444089816784,100
0x2e23cad6de1db0c739a8ff44f4046e18b02deb9e,268000,73.309451444089816784,100
0x1d936ca236f720e0785cd1cdff083da5d29964c2,267968,73.300698076753209044,100
0xf43efea896e57d4fc6d28de6fb62038eb4e8af90,267933,73.291124081228794330,100
0xde6b4ae89eb0fe87d33d6cf88d2d0485fad696dc,267904,73.283191342079993566,100
0xfddd8e89dfb65fe2da8e907939a281135ef3802d,267800,73.254742898236018413,100
0x6e3998bab30f24d0b7bb09a24fbc7105f3f2dcf8,267464,73.162832541201637150,100
0x2c2f838f0dac3f4915f4a57f3cb63abcd806ee40,267397,73.144505178340614696,100
0xe15032d8e0b2efd4dd511d80aa01877961388a68,267305,73.119339247247867445,100
0x06d696b77f03c0bffd52606cf141e20a618c368e,267263,73.107850452618569788,100
0x0d6fbc2cd6ed241e7dceb07d06edf943a34910e5,267196,73.089523089757547333,100
0x5a71324138f3e2d2c9db328e1a1c5d5f312aeff0,266968,73.027155347484217191,100
0xb76a1d856d4b81ae9a2922ee4901b77e2edbc03e,266696,72.952751725123051407,100
0xb122cc8b0f4648cbd2bd74ba8c78485a75a50d45,266526,72.906249461147322791,100
0x84920d4bcb8fd91031b5d419d6372659a46d8472,266500,72.899137350186329003,100
0xbecb4ecc92883f463ea4a2464276b165757985f4,266432,72.880536444596037557,100
0x1602e644d80036ee566e7893bce6009fe63db47a,266325,72.851267372564255429,100
0x50c57c918d52042bbd94b92c34e27dbd7c4b37ce,266265,72.834854808808115918,100
0xe1d9b916b9a6e4d86995ad3a41a2f930cbc0ed8e,265583,72.648298667446663473,100
0xdedcf4a9abf5005446cc888d7704bd96a1927689,265500,72.625594620917337150,100
0x68183b2f2794b84560152676a8ca18e237bf80a1,264947,72.474325491631584655,100
0xfeb687cde255a7ad76135eac969a157b17737059,264654,72.394177471955770041,100
0xbdab6036f1555b373746a198fceb4b14e4b622f0,264580,72.373935309989864644,100
0xb695d284a8fcc81c3f8e5ba913c3052748bab6a9,264524,72.358616917150801100,100
0x793b63b302b7bfc564cd3aa338c24dd28e1ae730,264472,72.344392695228813524,100
0x05494e5badd1c2834bb3d6f8af6a2ffc2084724e,264330,72.305549627672616681,100
0x0493e1fe2c33e5526eb669080e2e73566624075c,264311,72.300352315816505836,100
0x41e50cc3b60b7b6da28559d4f353bbb7dabd4b61,264132,72.251388167277356294,100
0xe5e341dd8b59feabdddbb8039545d3d7c229c5b6,264000,72.215280527013849369,100
0x775021e0ec437bda8dbfe8ab8585029b317f2be0,264000,72.215280527013849369,100
0x1fa06a9e55b4aaf5de73ee586b3f1d9a5a037f16,264000,72.215280527013849369,100
0xa0cc0e1986c853bb3a3fcd78dca480c945d75e6d,263823,72.166863463933237811,100
0x3c53f7eef52f017bd25fe73977f2867e87573097,263781,72.155374669303940153,100
0x6b0d8e6bc3d4866cd56c13d5642d60cb411a0d18,263491,72.076047277815932516,100
0x128a46083e5618e18949ad3f4f302308ac1e13e8,263466,72.069208709584207719,100
0x085c4a5e8e10c4c4bbaeeecffcaa5374897bf931,263463,72.068388081396400744,100
0x66c7a12c23167f1c532943805e263405f08c8a60,263208,71.998634685432807821,100
0x81da0ed78f4b09f57a0ecfc7756d242240874e59,262865,71.904809529293543615,100
0x37028ffee9d4a255ce0a615d2c54a17158d630e2,262786,71.883199653681293259,100
0x8abae83733216ad5e460d16a4cf26096dff9abab,262420,71.783083014768842240,100
0x3cd0559d8fb533c5a60160b5ed3561fade8c0da4,262400,71.777612160183462403,100
0xb3d8bfee35c6272095db789b6eaa45ac2fb571b1,262340,71.761199596427322892,100
0xa5a29e49c621afaaa071a824e416be1b5e84762f,262200,71.722903614329664032,100
0x998ebd5f670e4dc849332d7b92859070121dbf7e,261820,71.618957377207447128,100
0x8b5a03f17243844d531f87356066a3ae05797b7f,261820,71.618957377207447128,100
0x74e2a9be255f06f0d74aaffa191123700bfca116,261592,71.556589634934116985,100
0x62039ba760f317be8ec6fe3e2617fd99386ff33b,261426,71.511181541875464338,100
0x90a7cc5095e005fe7ff7b7c66c694033799f77fb,261375,71.497230862682745753,100
0xfd899d1e1a3b6128cf1165587d15a5b2177be540,260697,71.311768892238369276,100
0xb08ededf8b9567875b98bd805d2b37b98b3db0a7,260608,71.287423589333429001,100
0x9b6df1980540a62cb39788e6a02a32dade17c548,260500,71.257880974572377881,100
0xcc5014d84c39e8ce7bc1d3aec6ef56ef4ba143d9,260436,71.240374239899162403,100
0x6c3ac202c13e1f43df9b91ae45343ea125c10017,260362,71.220132077933257005,100
0xc204c2567732c87035ccd27b1f673dc9fc41d5e7,260000,71.121109609937881954,100
0xb410d2a8b78fda835a3f7ad79c6cf6422dbb8406,260000,71.121109609937881954,100
0xf4f97d19fc2504331631a1bee06db40da845a767,259700,71.039046791157184398,100
0x26482482c626f3e2fb93ed3c0fd52bf0112c896b,259700,71.039046791157184398,100
0xafce0d965d62133d5d8f46a0d598f782c8a9d148,259397,70.956163344188679867,100
0xd73a26f31fed99afbf4197ebc793cdce08a651dd,259350,70.943306835913037250,100
0xca6c724799f4b5ff464743d451c2f8b3fb980837,259285,70.925526558510552779,100
0x74fe297bb55362f20416b00884a1f38414a0268c,259220,70.907746281108068309,100
0xb31b2b8e7c38481adaa5fd3a77a840e6eb73cf37,259155,70.889966003705583838,100
0xb09cc9e96ac80b2ed7a81c4097b7a55ff3ba03e2,259155,70.889966003705583838,100
0x9756fb60f5cfac66cb03f4e7881468567da91f7b,259140,70.885862862766548960,100
0xb7102f2e2546bbed1c9206ddd88ab7554c6a8a30,259116,70.879297837264093156,100
0x337455396f6e258cdc751deb013b81625719ea5b,258895,70.818844894095645956,100
0xec9f4a83813f83b9da7812128f076cbb66c61cec,258570,70.729943507083223604,100
0x931de5b909ab6f4db26daf09593a2dd68f988746,258200,70.628732697253696618,100
0x1d7fe22f6b4bcf1ed8f8375c1700779f0c6ec44f,258126,70.608490535287791221,100
0x866a51f32b457333a20aa2783bdc023a7e11a78d,257856,70.534633998385163420,100
0xb7242463014108ebeeca2ffd65d4cd450820bd1f,256947,70.285983657479649825,100
0x238adf402815665210f730639003f6cc78b1d6a2,256945,70.285436572021111841,100
0x73993f5e51a3ba277cc9e545db1e8a83e552738c,256811,70.248781846299066933,100
0xdcd2ff3e63160868f7d1d7cbd59e8f0df63ec277,256810,70.248508303569797941,100
0x7a3a6fe2bde4ae601804bbf951912e51c82060c4,256778,70.239754936233190202,100
0xcb7d415ed7a12ddc3db7d58d801f9c8ed741ca4a,256576,70.184499304920853847,100
0xb23324a8d6249d7ae7e75cecfea1d3c14651838a,256511,70.166719027518369377,100
0x787659052e92862f225b139060569083d6dff695,256464,70.153862519242726760,100
0xe5b76269ebeba3802449f9f90c7e0b2200b8fe23,256128,70.061952162208345497,100
0x55bbcea2e28b3e25391839cbae1cb9bece406dcd,256004,70.028032863778990507,100
0xf8e016d50e75c32de1f6aeab8395c96c4c76f9c1,256000,70.026938692861914540,100
0x7585c053a047630d1069e78722d23eb2606d07de,255840,69.983171856178875843,100
0x9f06f52421843372ee7b953263d59e8e317c0e91,255805,69.973597860654461128,100
0xe8c778b4834b381814f0d5226a4b739468be90c2,255702,69.945422959539754967,100
0xde6ae4b868610ca99ab840fffe731afb4a7ee183,255550,69.903844464690868206,100
0x8e17025f470021f76a49169167d3bbc216d2c593,255243,69.819866846805287706,100
0xb4df33253086195fb8e021c9063ab1bb7a45115a,255087,69.777194181039324977,100
0xbbd47314a260bf5c89b64b41175f1bbe44e1be4e,255002,69.753943049051460670,100
0x3b55544fa981ff61eaf7df4148681192b127f0a4,254279,69.556171655789979560,100
0x3ddd9f2e9bc51e3c40dd94c2695c3d3e8910fa7e,254198,69.534014694719191219,100
0xbea5f2ed0e11e333eb108267044269e09b6e6ff6,254184,69.530185096509425333,100
0x0fbfc7f7668b3f10456788a91d75ec6ffa74b506,254133,69.516234417316706749,100
0x8ef92558a04eaa2eaf26c7520f679757d7d8ff0e,253605,69.371803856262679050,100
0x9dba55389bf1b270bad6c94190afe72f399cf08d,253238,69.271413674620959040,100
0xbf2e7d54e0ce50cdd36d7d5ead94fc37018df48c,252841,69.162817211101169274,100
0x262252af4868da6c5a6f6c5f0970f1c628616811,252666,69.114947233479095700,100
0x1e6b5ebdd97ad37644b0d8e11ad55c48e6c38b43,252000,68.932767775785947125,100
0x108364b01159bd2c1263a648cb3cc147a30c2111,251937,68.915534583842000638,100
0x30ef92cc5a2a1dce91b622e26c99e1b8bd5b046c,251600,68.823350684078350384,100
0xbf96c642626138db40305dc88c9c88c009117ded,251272,68.733628668878121056,100
0x4232a842d135412bc378b18e2cc8b6e3fd94e891,251270,68.733081583419583072,100
0xe85a6aea74510c80b8c835612ccc8e1c448423d4,250862,68.621476149877834396,100
0x80db473883e95ec2b12d7ee3a3f8e525e139ce1a,250213,68.443946918582258683,100
0x45f0a18a126f8f485e299c9cce26f1b53ab41459,250110,68.415772017467552522,100
0x07ad6f3824c30093f9db02e0ff01cdc9034f5814,250042,68.397171111877261076,100
0x25eea5ed9698c7849ea5677a638bd0a9e42385a5,250000,68.385682317247963418,100
0x200dbdc2652a2b115eb93b2ad887dea9597dd1cd,249942,68.369816838950361890,100
0x2c81a1ac938c6aa78551c226728bcd10c7092ccd,249871,68.350395305172263469,100
0x0caec558c156597bcae650201f787871aea1eaba,249841,68.342189023294193713,100
0xb9a7c94e35f1623d8f15884ec2105b0a0fa4ef66,249696,68.302525327550189894,100
0x10dfbf04511efe144aec119c0e9a542798436858,248758,68.045942247495875535,100
0xcdcc26ccaf1aac78299f44751cf83e7a1fd05b23,248704,68.031170940115349975,100
0x8fcde890e88b391522e9c70de468783257c94e72,248637,68.012843577254327521,100
0xdffd49eddbeacd854c8ae93a88a8edff63088a6a,248000,67.838596858709979710,100
0x7d4ee327585f85feb1711101d751582b139d91a0,248000,67.838596858709979710,100
0x77183cd53c2056f56a6a31e79f0cb7dfc856006e,248000,67.838596858709979710,100
0xcc7842f66fa9a8ab6920854ec3db9517aad9bbce,247833,67.792915222922058071,100
0x2cd7001f9f658ec784176bdc3289b13f138f7a52,247814,67.787717911065947226,100
0xbede0cd9fa5fdc00a78c148de0e22a3c19c04a7d,247698,67.755986954470744171,100
0xb6c92fe9b09b69551de40270af6c27136bc882fe,247437,67.684592302131537297,100
0x6f96aa8284954732481e7b3c6c352c3e50115afc,247355,67.662161798331479965,100
0xcac737bbda477245a0da8c1e92824f61104c27bd,247000,67.565054129440987857,100
0xc8af3b91043993e94cc82e7472cc6ab526199053,247000,67.565054129440987857,100
0xaa307b5f7c4e1f7033b11b1777d357bb868b2110,246630,67.463843319611460871,100
0xe2f8c45e6573873d8321850adff272a9813620c5,246628,67.463296234152922887,100
0xdbb811ac50028339cfd411468382098dd7a2c573,245892,67.261968785410944883,100
0x4f278178f6a0668428c20e341812f8fdba1b9535,245888,67.260874614493868915,100
0xbe11d5327b80a0c4dc78713a54a4363583f3dbdc,245547,67.167596543813142693,100
0x9f55e2359d571b5a7915dba532e1338585adaed1,245153,67.059820708481159903,100
0x5f48ffbb969e5514c0197051efa841c6cfedda2a,245058,67.033834149200605677,100
0x88f322604daae64139acd80e4c052175318d48bb,244881,66.985417086119994119,100
0xb59529563544fcd785dbeea91467b4fd2fdbba89,244692,66.933717510288154658,100
0xc87e3788764823ceddd132ca2e697767de5ed4de,244573,66.901165925505144628,100
0xbadc8839416819639fd546072d9ca408efcd0cd5,244566,66.899251126400261685,100
0x475c3edf728712510b2cadf65207254e18ee5134,244216,66.803511171156114536,100
0xf103b53f3e6f66b5c97c27eb423ed875f127b7a4,244200,66.799134487487810666,100
0xc37eee5c159d22071fe0dcb2426d1c14044bfb89,244200,66.799134487487810666,100
0x3f91f603872e7fba062c4f6ea5fcde5bdcfc4e77,244200,66.799134487487810666,100
0x3eee53352dba84b5739a3721a280ad6a626a27bf,244200,66.799134487487810666,100
0x348a5b8e8475084240364ad1c809f804a09da047,243672,66.654703926433782968,100
0x42084021a985ac18a1a1b6e66b5965e74585eeba,243540,66.618596286170276043,100
0x3fd50ad34c7bf56f0531dba7a760c17dfa23d488,243464,66.597807038745832662,100
0x895b98b7a20152d133171d832c53ee812dc6f0f8,243268,66.544192663809110259,100
0x524c78a7934e56216c4aa20ddc14340127308205,243268,66.544192663809110259,100
0x885b7dd83a171f839238d1761549964d2e4a0775,243184,66.521215074550514943,100
0x8202f1ff3a94e199d970919d8d71ffb434b6f627,243085,66.494134344352884750,100
0x19f0d344987fe4bae7eebb4958197320187bbcd7,243062,66.487842861579697937,100
0x0000d264692f5fe3b5975bba19256f7bb92484d9,242569,66.352986296050084953,100
0xd39ec0556b27bea894718c981470a15724278585,242550,66.347788984193974108,100
0xa9f12ca1b27941c05e3998279c06b81b8e33ca81,241800,66.142631937242230218,100
0x6be99217c86d8fb15c8284781f84793aba668966,241488,66.057286605710304759,100
0x59f12eb9ebda295de33e74c7913fa6b2da65b01e,241200,65.978506299680835105,100
0x06bf26e97199aa7e68c13bfb509b613ab7d53699,241118,65.956075795880777773,100
0x81ed40511fa176364e022ba89aff568b5238830a,240731,65.850214759653677926,100
0x275b47e023911109e1d71eeb0f42e2e0c90ccd8a,240664,65.831887396792655472,100
0xa5a30ad9a9a05ac8e3ba920dadd3f05820d50a36,240597,65.813560033931633018,100
0x960f16fff5070555c0efa22f6b839ed7d5ab6094,240530,65.795232671070610563,100
0x912a6b57510a4864f41f32ceb6ef97bf0b45d423,240500,65.787026389192540808,100
0x9ae9e2bfb9179d78bbb879b4e18c068cc229eca2,240498,65.786479303734002824,100
0x58e7a4c7b479dc545bcf5dd4db76d860055f4b08,240462,65.776631765480319117,100
0xbe923fe51ffd55a79e75643c739399729c78eedb,240329,65.740250582487543201,100
0xf02a4b241427de98f71098c76e6d43111e4c6e86,240249,65.718367164146023853,100
0xe4c5de054b83c99095453596f96a8153f792278e,240174,65.697851459450849463,100
0x22ecfce3745084733d1880f79d77b47be963a03d,239982,65.645331255431203028,100
0xf092afaad846bf02edc39c167bc8d7f852118355,239960,65.639313315387285207,100
0xc40436eeab8146b3781bfba8c14d77dcb19dff51,239460,65.502541950752789280,100
0x76e06712582bcdb5124e1da5cd216360965ec6f5,239460,65.502541950752789280,100
0xa1bf0b4db89c0de39d01d82df30946bbb777497a,239311,65.461784084091709494,100
0x3e463fff3f6a2ee72a3de38b11de462033d2cf16,239136,65.413914106469635919,100
0xf7f262b062b2fc055f6db1a2636fce506d6558b4,239100,65.404066568215952213,100
0xed1cebd5ba907bc6af3734e5df8543c721b07cda,239040,65.387654004459812701,100
0x9b8ca9329406d99a653be98e80e75bd023381052,238922,65.355375962406071663,100
0xf849c3169e095a54ed49f7ba1e94f1102c356988,238000,65.103169566020061174,100
0x9f226838c77b35726db23961ca510c98bb03e04c,237600,64.993752474312464432,100
0xc7405a50ac596d935f85f17187711bcb3afdb4b0,237592,64.991564132478312497,100
0xaed0d7b3c50b948df9c29f00992f2712bf3234c9,237440,64.949985637629425736,100
0x1fb285a8efd16dd34c608bde845f521befaf605f,237402,64.939591013917204045,100
0x4691e8e680856bc4d733db82440a67e28cf16ab5,237328,64.919348851951298648,100
0xdd893a5130853368b515a0a6eadd0461a69a50c6,237289,64.908680685509807966,100
0xff4d9489ecf46358835dbab3d5ab395344750733,237138,64.867375733390190196,100
0x56ea0a3783534dc5091e41c05d0cb14594c67de9,237116,64.861357793346272375,100
0xc1e7ca17274c36a3358460f93ce30200916688b6,237072,64.849321913258436733,100
0x6ab2c8c9f3be0a0f0af83cbb9a0ddce3e24bae8d,236949,64.815676157558350735,100
0xc097829ea39b509ba8aa3e34e5fb968e2eca7a39,236924,64.808837589326625939,100
0xaab3b31b0eabd268fbda416910b230f23a945f2b,236808,64.777106632731422884,100
0x6b0ea1389ac0d87cd78efb8fb3831bfaf6d7bfaa,236604,64.721303915960548546,100
0x1b658411b71a22f03947d134104a3a890cdc4e7d,236288,64.634864413511547120,100
0x6ef8f78fa237a276d6234125acb10f2abe3714d2,236036,64.565931645735761173,100
0x525605befabc658a9b222839fe04184f57885dbd,236032,64.564837474818685206,100
0x74d90361520f3749a9351e2c3b8159faca8bd21f,235898,64.528182749096640297,100
0x2c7ab7512c4b368e1ee937156bfaa57fe8a1a1f2,235654,64.461438323155006285,100
0x9f56478ee446dcf198af7e27fa70ba1330f83835,234941,64.266402357186215093,100
0xb42ca1dc4204364fdd6cb80319884e546a401f3f,234900,64.255187105286186427,100
0x9959b8e8a5e349e8462c144014011e5803cec947,234828,64.235492028778819014,100
0xfefba63bcbaaa60056bd095e75c25918f7d7e4cd,234634,64.182424739300634594,100
0x47bbcdc86fc6a938a5697edc8098f70790b21b8d,234567,64.164097376439612140,100
0x13181687bbcd796b78fce9489b46bb02b4cd0c2d,234500,64.145770013578589686,100
0x46c45799146f8d0a3b3edf2bd74b4dee22fdde00,234295,64.089693754078446356,100
0x7f0142f1757268af1bf0f3de3f8998c33c6733eb,233897,63.980823747829387598,100
0x2e8bdc4cf239969033baad9bdf830902364e333b,233763,63.944169022107342690,100
0xaa604781b4cbddb656c1a5869a6c694808310270,233694,63.925294573787782252,100
0x4981a2c4655b9653ad084620b888ab204b06212f,233472,63.864568087890066060,100
0x70522183df2ecdf31e5312b33ab5f620bb87cafc,233412,63.848155524133926549,100
0x6b4a7550b6ca8e3f36ec8df17951de7634345678,233350,63.831195874919249054,100
0x4a56a7439580657891a35ee5a9f2096186c4fcbc,233324,63.824083763958255266,100
0xee7f85b62642b9e2c5687790b5b4df9fc7f7442f,233116,63.767186876270304960,100
0xbe2cf75fe9f9eb98cac3d2cc75142644f3f4fe02,232960,63.724514210504342231,100
0xeb9e388c577921da71ed76bc1e2d154ccc910ffd,232782,63.675823604694461681,100
0xeba202445a868b3de0b86c42b4c0f77957068464,232723,63.659684583667591162,100
0xd9f1e6a0ed86c8f38d8242a0a42644e440be20db,232617,63.630689054365078025,100
0xbcb752317260303fe54b297176b66fde8e34a2c1,232511,63.601693525062564889,100
0x136e4aa23f4084c3962dca580611ffdbb03189b4,232344,63.556011889274643249,100
0xcdd649e17a053f0bf31d9699ab20f13f28764447,232000,63.461913190406110052,100
0xaaf0add4aac0d42b8d8154a3c45a78b23162f863,231947,63.447415425754853483,100
0x3d0f6289c6af772f11df8075d8c9863e4d216214,231312,63.273715792669043656,100
0x14d68012619df9dcacff9eee6b26e8f54ef17662,231306,63.272074536293429705,100
0xe1e84635cf2a4ba79e718cbf61a9c3c70291e1a2,231280,63.264962425332435917,100
0x36bf801362695ba51cb96da42e688bd358423ab8,231251,63.257029686183635153,100
0x00446f19566fd3b1291ce83e43fef3be8ae6753b,231150,63.229401870527466976,100
0x1eab0c534a115993b2ab49a0a2b4190cf9621f39,231126,63.222836845025011171,100
0x80e2ec22c13cb47df24e4ec128cca6ae08baba95,231000,63.188370461137118198,100
0x7c499e7d04d625f70281c7b3a9272ba2f7f21d34,231000,63.188370461137118198,100
0x3001b86f41f59a1e14d17a9e2d458815ed4b58b8,231000,63.188370461137118198,100
0x3b5e98b7f2354bbffaf6ca576bde9de54ddb14c2,230670,63.098101360478350886,100
0x3882a0ac69976c28d15fd9f3f801393838f9110e,230670,63.098101360478350886,100
0x23360c3992e141714cdd1ba8acfa3afb8288825d,230656,63.094271762268585000,100
0x725ea8af37e712be0619d3e28a4725db83946b4d,230532,63.060352463839230010,100
0x11581372d71b531f8608c8da75da7f8d30d8334d,230467,63.042572186436745540,100
0xd64c5ceb3d6ab5b9734e8dbf53d586bbe803d92c,230280,62.991419696063444063,100
0x383a3a9c5c24374df73d46fcb4e0f46967fa5e00,230100,62.942182004795025530,100
0xe3921277177e0b9acd49f90d6d02a155d6b3a894,230093,62.940267205690142587,100
0xc958c5d9a32bd8afc2b7052985fae7988238bb9d,230078,62.936164064751107709,100
0x77cfebaafbf0c07771924d021fe5dec2584a750b,229617,62.810060866558102464,100
0x29dab1eed51fa47b2629be3e98924f3f3f80a4c4,229494,62.776415110858016466,100
0x12a7b718ce6df9723f7ac0835161e016a8055e4a,229478,62.772038427189712597,100
0x77ded76db1f2f5317f25138f25783ab65a141729,229200,62.695993548452932861,100
0x3487659f942da893f8d25abe1befaa40c466fcd9,228712,62.562504696569664837,100
0xfdf3b3b1cfe5f4967daba1719693d589ba790c1c,228133,62.404123456322918553,100
0xf663532633d1ab40999a7ab9ac4be4a93b88cfcf,228105,62.396464259903386782,100
0xe1bf83b31324fd9c078a76000e87fa9a21b3b091,227976,62.361177247827686832,100
0xc76cd240dee8cc138a93d01f5cbaaecb450e74a9,227949,62.353791594137424052,100
0x5564e4fbd35f37d889973eb1af427a6a555e8ebc,227864,62.330540462149559745,100
0x4a3ebad57e1408dd54483eb801de55a9c70c86a4,227772,62.305374531056812494,100
0xbb68df30d05ec04dcab10cb90aec16109e9fd5f5,227760,62.302092018305584592,100
0xd8cc4d61908a06836cfae0b2c8376f3b38b5adb5,227622,62.264343121666463716,100
0xf8f7601575fadb739266af09adee0bae0269aa46,227524,62.237535934198102515,100
0xc2d06e14498c86569d7d071b728f4fdbb8ee6bef,227316,62.180639046510152209,100
0xd5adf4724b2c20098fbe8af940e87ffd61da7af7,227045,62.106508966878255417,100
0x01a825a4505cd8b862b26e345b718c39edd98ede,226512,61.960710692177882759,100
0xadb23dfba5b01c772b7c891e9640fc34d2aba131,226332,61.911473000909464225,100
0x8a29d4e52a23c69ecc705bce3cca0d2b42faa23c,226240,61.886307069816716974,100
0xd4a1acb89b00c8706fe98485becd8c33e8a774dc,226116,61.852387771387361985,100
0xbb287d2b838d05a5c09f57a0367576f6c99ef66c,225720,61.744064850596841211,100
0x8a4f08b46438851d9a1ea0c6ebff41a07f07b61d,225321,61.634921301618513461,100
0x97eab8ddc5ed9e73c6934982dadeca01b0fa71c0,225109,61.576930243013487188,100
0xd12bccc110623fc96ab079864a7cc762a073df4c,224892,61.517571470762115956,100
0x43b43f2a3b11c00c0f2d8fa6b2a610ca5cfd3f45,224800,61.492405539669368705,100
0x84cfa0a1c724bfb27ffa0ea010dd1fdac70755a7,224576,61.431131968313114530,100
0x40dfde99a4d1e082ee9722c497b0a98261a4bc3b,224533,61.419369630954547880,100
0xbd010d17783b19c16e04aa173bc4f7cd5e786356,224508,61.412531062722823084,100
0x485e4ec28d271f2a3e5e71aab7daaf3986ff6861,224118,61.305849398307916261,100
0x7ab48e5c0b76594a4f63be2ac4c5440f694a65e3,224076,61.294360603678618603,100
0xf22b3f64b377271ba34294810528e80739bca781,223944,61.258252963415111678,100
0xb8d32d8b07292b1d961a757fbb5926505e355e1a,223816,61.223239494068680721,100
0x9d7f78b0207aaeae6d0d943ab89b07f89223c03b,223788,61.215580297649148949,100
0xa947e29bee8e247100fe95dfdf0627b5de932883,223640,61.175095973717338155,100
0xb90781ceb500f80a9c101225ed5451449a3aa5bc,223445,61.121755141509884743,100
0xd920ba284015ff1c3b566e72a4c9fac91a3bf6a6,223384,61.105069035024476240,100
0x1d5d584e5f883d4eb9b8788ed4815896f0a0b008,223104,61.028477070829158521,100
0x33e921d9ee1821e174a4f9d786dc067fee0b6275,223020,61.005499481570563206,100
0x85a9a00e197dd9ff3912ab46d237700765b982c9,222687,60.914409752723988918,100
0x3149260462dff8ad2fe5d8f95bde540291ea7324,222607,60.892526334382469570,100
0xae499f76579039cab2e38ab64097931fd6de5ac2,222536,60.873104800604371148,100
0xea6b7e1d1bf93e9e69fac8b2aa11d84b47480b81,221748,60.657553129940405568,100
0x08987d499be8dde2ca777e8ca3af18f12bf89ca3,220500,60.316171803812703734,100
0x52b42a3a08fd5a5404d12480bf1fd5f70a9e93d0,220406,60.290458787261418500,100
0xef5a093c7f84d3dd6dba4d38e03702e1d8bef9e2,220296,60.260369087041829396,100
0x78fe9cb131cc63f02e47a9c00bb793ffd72e7460,220288,60.258180745207677461,100
0x3db93ad149ef627400c67969fc18d8859459ff3a,220160,60.223167275861246504,100
0xd4fca1666528eaca82d38b767e11190422f11200,220000,60.179400439178207808,100
0xbc97a115b656e29d6e353668b3bbe5d1fc5d9253,219956,60.167364559090372166,100
0x98d18c768cba6f90735eefbe808b410e4878efd4,219935,60.161620161775723337,100
0xd08a7c959046a7920e02b2b4cff26c9c161a92a2,219569,60.061503522863272319,100
0x9d0e653d35dce83dec1efe3d7b96bc027592aba4,219402,60.015821887075350679,100
0x19d7a7086e3a96e0aa783e59594eff743eb12acf,219313,59.991476584170410404,100
0xc68549563cf16ba2f7d7e06afa99768ca603b081,218484,59.764709661606416157,100
0x3b6cfbca1e0c633c1e51223bbebccfc3d74503e2,218484,59.764709661606416157,100
0x44c170e1f51568822d679a8c149f9d0ad7a6ab2a,218450,59.755409208811270434,100
0x2e33c6314915163460780c72024cbfbeabad1afa,218025,59.639153548871948897,100
0x35a32d2ff907347151d3fc79588057b22b7abea4,217896,59.603866536796248947,100
0xf144bbffd0c57fd3e06459d69cc33efc298e9994,217798,59.577059349327887746,100
0xf47d9f9859ec36f9aca3c58ff699faff2bd8a334,217000,59.358772251371232246,100
0x108bcc101a0460abb02aebfc0226637ee139c6c5,216999,59.358498708641963255,100
0x7ac5ef269186cecef530c2af7693d06231b3e0ef,216852,59.318287927439421452,100
0x1c5887db29fdd74614b1eacb2a2745477a77e55d,216814,59.307893303727199762,100
0x57539694385c58950c3e7c94f79e66c6dd586b8e,216770,59.295857423639364120,100
0xeddf159c2333e6ca54f4cfa198f4f0b8900a6766,216745,59.289018855407639324,100
0xdf1a8dc7aead55fb4851738af187dd3d72d44470,216693,59.274794633485651747,100
0x90a96ee97a8429c9e95475605697306cc57a9433,216657,59.264947095231968041,100
0xdcf086e3f7954b38180daae1405569da86588bfe,216488,59.218718373985508417,100
