Address,mint_cSTONE
0xc8485f90e8a8638450ee9b3d551594e9fcbd6af4,T
0xd0ef22e0e5ecbef1ea60aae676313455b39c7f89,T
0x9ffbbf29c8af68b0faa50fd573eb697d693de90b,T
0x2bc113b2c236ec36b3aa4688a232994755b1923b,T
0x97230c08525accf5134af044753d1486dd08d3ca,T
0x31c8b377a2bba4955468ed39fa2be11808078fdb,T
0xe585347ef8ff0914f9d64fd8bd920d9a0e7e7a89,F
0xe13512977bd7c33991c8f6bd50870a02cea80e82,T
0xd58c9ce0fbf7c15ac9e3f43afcf666697711239c,T
0x1545befe05dbae1e89716a88ad2b07871b2425ea,T
0xd0a14cc78ce6b97d4d8a9907a1030b8d3b444965,T
0xf7f262b062b2fc055f6db1a2636fce506d6558b4,T
0xd9051c9566a7ad2902874553b0de9e115bc916a1,T
0xc26646dfd31b4ab5343fb5ec0ce3b084a041ddd6,T
0xb053b109b5842762acde3a948642ecd67c1a8b85,T
0xb7f621e1bd2009c9fe883752b1f52c49be3d39cf,F
0x6cb366afb4625ef590098a8bc96b04145df7ba9c,F
0x9e2f27a1b0bf93bae8b156405f5b2de5fdcb8c04,F
0x0320fb0cd10c99cdd0245c6ad98e62c71f4d4685,T
0x1a4f084179c8d9cd3b87ac308650d99887bb494f,T
0x4ef1351d93812744f7cfc0c79c80c754e89f71d4,T
0x7b6bd7530901c8bcab5245ae5441a71c87ffe714,T
0xfb8ab51820e883a93e366d6b7e43ff34b6232cab,T
0xec7a721ed6c00903cb61ac8db03515782160bdc7,T
0x2e4e39c331a62d24ae38db4ab4da3fbbde027b08,T
0x2ee25ac9a2f58e9ca3a0ebe5159585aeadf0c999,T
0x0505e02a042b1c45e2ba6fc154b846831707ab3b,T
0x47bfcf80ce16ef4f56a066dec223e3c36e29229d,F
0x73ab49592f66080f305b92571ccde55108ca82da,T
0x4120254c27d5da69207fa2c2ff828a9bc44c39c4,T
0x7cf72e72abf9057fce5f293e3767c80835414c13,F
0xd7063056422484f1b4f8911e914e9f77c4f3d2cb,T
0x4a905dd3be79648862403ddf71aa9d90981dc6d3,T
0x995968ee28e342db27de14ccb1f3b288db452cb8,T
0xea15cf80c577db1cb9b6842e0d9e70ea586984e3,T
0xea989aaa165ec46f84aaf18086453f5761e5c0f2,T
0xf633e9e9bec60cac3ee26f12035187db4ef86851,T
0xf3cbcf0c1cb53d72c642226e243a6d19f3c64f9d,T
0x70c12f6c006550c1be79ae1e793efe9744d85469,T
0x51373ca1aad5f7b8fa1b96025fb73c8741733e00,F
0x0d5384aa8f367b73725093523fa8ebdad242da54,T
0xcf960f63da0d05aa236875fc11d57c25400ecfa0,T
0x588c1a695a2fedf02a237072ae1fdbad389466e6,T
0x1bc37bf61ed1e20968cb3099b34621bcb5318d42,T
0x4320d922a88efadec12c69e6266028615139fb22,T
0x4b0a7cd97f1b7c0ad4aac80eccd065b8a94fbac1,T
0xeaeee52fff5f3710325041b673be1ee90f20bfa7,T
0xdb5776f4cd9f4849754c27481118d8cc72f6bc2e,T
0x45224cca4e83e80693d5187b3f81b0afd70c0ea7,T
0xcb53a818042db647cb01672751b0e4efca29cf55,T
0x3c82295fe2d6907fc20115f9053bc95117b649c8,T
0x96eaf0d245faeeffd041934d3ec043cbfaa877d4,T
0x8bfae28463c7029c57f0baefb98b29e564dc2e02,T
0xec069a83aace1a8ef362cc3841760d8c8978b1d9,T
0x1f9ded9a3a187603b0d0e1000faca98267e6838a,T
0x61ad2a57acc25e704735789ef121e3e65629ddcd,F
0x0b3e6c77712d3c2112c8936c1669e49e1f0f6b39,F
0x47d0daf4b47f3556c873425655f0a86d0f3fc522,T
0x0f8cd3c2a8b832954615630a3dcce1981597451b,T
0x4ceb593989cb86aa572e9ca192b683ce422b79f2,T
0x1a9b3f6a0a3e6a715e047635a9b0f3775e82aa8f,T
0x06dc3c2691d12a992026be140110ab43dc377279,T
0xbda6bc399379ad30b511fecbcf441d96c2bcd2e9,T
0xaf2512149ea57b73f6a689f2528f477ffa3342a6,T
0xd134bb0c9bd3e7be3ca2ce6aa8762869fe780bd9,T
0x99b3f537ae1db02f2421927e3339068abb79b347,F
0x9b9b515b29c78e6263fd82e586c48463dd0c6782,T
0xbfc63b41b299609cfee025e924217c6fa32fb785,T
0xd2b7bece9e61a3fce7ac7647d2bd13492a1a293c,T
0xadde975d649fb9a4998b282b7cb607a20c4ef177,T
0x7a1a391b8fb8212699f9ece37a245df859eaa21f,T
0x67d232233bc5fcf05a5885ebc3d08d1d26c6a14b,T
0x3f2b1653fef7b60c38d0b80ddb9800a92567572c,T
0x7d4427866b2eb30b5c83b19f145af3575a439f09,T
0x3be82177e292a892bb2ffb43d79b87dd0ebd3d7a,T
0x3b249eebd65211bfad36893f754389d313ed0331,T
0xe2de118ad7c31a5defa28c0f411222f543b166c5,T
0xb2a11f839e3438391341555ed6982627d32805ca,T
0xfca02c348a1fb755db4fff7db4d76fc32ba4f2b3,T
0x05d1bb4934f2acc50e7340dbf94a991de1657edd,T
0x3badfd820b22e3928fea87edacda57a6d2526f24,T
0x176db8cbfec492c57a283e9c4e58e23526e4f436,T
0x0d8a7910e97f14ba861146664963bea9481c4ee6,T
0x25a70e9a4c4c20340a8ff550cfa8163cf6e264c0,T
0xb3d6dc7ac095cdb5c6698687fd820196e93363db,T
0xbe4477e78c5b8fc4bc9463027b18f943cf946b41,T
0xe1514cdc28f1e1fbdb1fd5bd8a5822c61ccda372,T
0x1a050eff78174b53d558481dab3743071f1453b1,T
0xfd3742a510733a379d067a3aaa38f321387d6cc9,F
0x21ee76565b834fe06fb23e17ff37802d673ed687,T
0xb01a48e145aac18ccdee0efb3bbbbc1c5a25be6b,T
0x8e8d213793cf0c8ccd89ecb4759d37d30c29abd6,T
0x17b64570484aae779d718e727e21a1b05b975da3,T
0x6303d47fb7c5be8d146a75781bc98b7717d5ca80,T
0x137774a7a6798ad41ac8f1baa82eb165090d9938,F
0xdc5196373931eeed0a29a0ab76c7e37e752abfaa,T
0x5a7a0731743a343c45244a417ff3a568e59fd4da,T
0x19e362f8344c8542aa3feafe3a12a97ca4c0f268,T
0x002cfce7088b9711d1df63e48ebc99c3c1b03c3d,T
0xa70dd9234655d5949a45c209e6026ef369c13ca9,T
0xc52de0f76e7278d4e167de5bfab27fde2cc31a10,T
0x7537197397b1167af3289764dcaffaaa0593a211,T
0xadb0687de1fc5da7a71c69fb28e3d3f029cde55e,T
0x4462294e2169492296e5f1dc326d6883c9cbfacf,T
0xfe8b88b9964cbca46379753f31384c78df5b9e15,T
0x12bb7806c8e29f0c9fef9c7e23e50a7b12321013,T
0x645220def5c45b894e656ffb6ffc37d88870e8fd,T
0xb066a42214d665fa28d75f8b7763c6e04f14c922,T
0xfd750571678e22ab6eca7bf6dd59f6ab5f0e8920,T
0xd130d73b6b3270110cf753683373a8a92493aceb,T
0x4daa472c681bc42cd28952b63817605eb376d440,T
0x104104a98154f11be0634893cc1edd243b17246d,T
0x2f69e903d4e3333c96a1cba331c38f3ec8b5b86b,T
0x5078dffd995df3323d4436033f08412e2447251f,T
0xf26fe671e80a99f52a4a999e3ebb339a995f6bd5,T
0xd7a0cde95f7d5b2c3597b9d09267e4a225201014,T
0x1218756fd3719427b3309bb411fb27be68bffc88,T
0x5d00c970f582f824f01d44deea470dcfb354626d,T
0x631b29afb0ceb6a517fefd538320a3a0c2585ac0,F
0x77e3375a86131b3fedef6f71baaf78a914f850d8,T
0xca87b2bf8dc4caf79b5e68febc74564b34f064e7,T
0x1bd0adfbb9504ee97e7d331abdf5efc9ce2551c3,T
0xd87c6e57a1de385978c0e7b2af13807c5f8d9dab,T
0x483dcf3e889145f642edba82d58fea1374f4907c,T
0x8701732d6fd70a5ffffb7a267a351707e1abb93a,T
0x010cc33e36597d2b270d1c65e808d7a553854994,T
0x65ab2af69d1d7c96b12e527584e5d457b57206b5,T
0x1e55d5c09beb9f97e55809e5a9a00f209fdf3671,T
0xf8cd687a11c2c10ab31c81239816734e85268d4a,T
0xe9475a697ecfc895c29da333a20aef880464c60a,T
0xa25ca0cb5262217490b0aaac5951a234d389d570,T
0x780f759960ce50f59188d2fb953f3eefb3075852,T
0xa589908606e5065172db3b64e44b9ea78f917abc,F
0x3fd59ac4799e61e2a58580aadd0db24af5db499b,F
0x595c56a3d3ce3eb434efecad31de81d904b46aa5,T
0xdd7c0d6cf3d5e000c4c452d976a0ea2cfe0338b2,T
0xccd48c4c656eb0cc4b702ec86db4177ba0d5dd9c,T
0x7a3c2c7c8198006f210449d862f13a096ec5f939,T
0x270bb7d3a36cd61eedd2626acc960db335563333,T
0xbd4f7f088da20fdb4222c84edc5959675bd4cbda,T
0x1e25af449af3a8a37b66367869ca7002036e98ba,T
0x597676102c95dd67cddb7cbc9ed5732eae5f6bcd,T
0x644131db40a16957a39af69e7022b1581dc1fbc9,T
0x6cae31c30a9141dea1d9d2acaf9aa305bb6d78f8,T
0x2fccc7399f74a69487a487c9e5110b009318b4c5,T
0xccf133bdd25ed2b9cd6c2d4e62346178b10dfdd4,T
0x5d3b1d1d2c4a4fce81e6218e58a6a4f1b10b4feb,T
0x9adbba6526eba480adc28d93a2d1b2cf63795990,T
0xad6452a9b8f10b0fe084c83c396abae96411c761,T
0x8a13e42c58b63f31fc26f51a978249fa2fa6a6dd,T
0x188ef6778f0a285777e006561ed227fe082cbb25,T
0x8d9a4c49ec41c753a843b0310deedb9630e34d28,T
0xd076fc31c91933537ae6fc28012fd8c96c7f6270,T
0x34de75226b6c71ea2e6790356fc70dc2042a23a4,T
0xac50debe83f7dbf2144239bcb946a2506b2782da,T
0xdf20196828d68c2e6a429e9cc7382bc470ce09df,T
0xb9b92c9a94fa338d2152844a5cdd37ebee7a13f6,T
0xc734f9ef82440b58b8a58624c0cdb6b2a914800e,T
0xcef8455125e2fc8b1c3444b7e5759306d8605a01,T
0x2def5ce83d3c0176355672806988b91450b31170,F
0xc1992c5caa3ddbcbeff32e8bbf0c7f204978e199,T
0x3784b666253817db3f2c3019bcb253220389470d,T
0x835ca37010f7fa6feba77c037c6f198ad0a0b3c9,T
0x8b2c7eb84e752e7cd4e58b2e8c14088c03d678f0,T
0x22e810b9f0d6e6117ab3a3b9080f9d9f9f57e1b0,T
0xe340a124c692d4bef6ed0c6de4df0c927eeefffb,T
0x9dc051ce8da00508838d152c35f1fb94de32b6ae,T
0x773d99cd93e0b14e38110765d5d6588304842fa2,F
0x7aacfdea5d7ac5fc9a7e8aa25f67b76927bf9945,T
0x350c2df07b1dfbd7d104fac01c8e591a6dabf678,T
0x06bfd864d29b328e8bd7627a8e37a41fe0fb62ec,T
0xc2de23a4c57b60b523b703daae1b87df3328e656,T
0x99724019c3bdf7f55742f63320790a4dec2a5442,T
0x27d3fd33bcb23a0ef521dc7ad86ef59193729e91,T
0x0fa9bceec32a912eefc2f876760ae73f1a1eada5,T
0x07f305e75d2188122e0dce131f3635c06b9952b0,T
0xa35f9cb5028fecf946106feb198e8123d2f122a4,T
0x7cf88babf5955dd9ab07a1348b346ac3cb83c17a,T
0x81db171cb95d2041264ce70b9e1d75ab92032501,T
0x56e2fe536981e1035aeb8b73889c62a534033deb,T
0x6ef7c6dc082c683f842a3891404886a109f44130,F
0x3378599174d0b4f4b19190e7b124758086f96e10,T
0xbc8744370bcb6d5abf5de8b4086ecfbb4c5629c3,T
0x682ddc74318e83bbc586b5f8621e029691e190a8,T
0xf27bf36c35904c0d75ae2b45e363ff631d10f369,T
0x7ab3868b7ff7f1fd2bea2ea2acb278ec3115d239,T
0x99119dae0fe94d97adbadfaa7ccdc9e157d763e3,F
0x6c1326ba710dceb2c9e87bd25efd0f5a7b9fc033,T
0x660430665a9d19d8dee901f9e07f2a24c07125f5,T
0x849911e3ca8a8778018867e4a41f53b32c3b8140,T
0x3dedbc18b1a9e8c8e521657b8a2be05c9609713f,T
0xef629261993a1ee4f6f64f651820cb3f44a58ba9,T
0x7e6154f3506526126969caeb27e4109780c21fe3,T
0x04ef97b671cf4b0e3e754b8d7d7d0fcba3d1aa71,F
0x6b0fc107c0514729b6d5dd7b2a261cf0a8af8152,T
0x4a1579ac4337bb2b22808eb757314fa34bc1dc60,F
0xe89d15415b5a4449cd38ac24df4e11bf3dd0421b,T
0x06268f59fb196062e210dadbff246e644945ee20,T
0xc92bebe76b5daa496853d1a3ba4f935da63a3002,T
0x33c0814654fa367ce67d8531026eb4481290e63c,F
0x5aaf69634f3775df73e461d37a66fce036ebba0e,T
0xb56e0ad3bd0d006f49f212311c61e00141d860cb,T
0x46e5357da82f81fb1a95581d16f89e3c1e5a49da,T
0x92ed8207b1ad69c609952e54ccb995c3fe4a1b44,T
0x46a116ead56d0feb0e7e97b7af83c6185aa259bc,T
0xed4ba84bf99dd54cfe14001b0072da9a7ec88c78,T
0x116f3daf69939c9c16aadab590fbdb4029bafb36,T
0xa2f14323511452a291bfad28118b5260b27281c4,T
0x80e95ed10c6bc63acae5667112a916810db3c7e9,T
0xd8bec0e538063bf34b84f2f0f860a677baa68a6e,T
0x59c534217226fd947a14b87c8db5f5857c862671,T
0x4c0f3094ea784d30e3d17f0de20b7dd6fc70a1e2,T
0x93f0e17f6230e69623054873e6a0af7cf513afbc,T
0xc91a81c2fe860895ba95c082e371929d3da2f04f,T
0xeafad8c4ffd38f0dae96d9247fa532259b2e2335,T
0x414fda192dc94e8087d19c609dcba84ec6c99ad3,T
0x6250f89971855d7f4572b77e0c9a16f78bfb9494,T
0x4752d30cc4c426bec60ec20e7cb3c6e6c7265712,T
0xc6c1c93926482d78eea1ab3f47a1483962c8b97f,T
0x2930354594ad58066049eb033baaec1878dc215b,T
0x9e31e113d138f8b295dc0f93d3986f425a187df7,T
0xfe883696ec58bc69734de644506afa4cb3580030,F
0x6fec42030f26299b32e810fc0a778b5c35557f50,T
0xe7cc14b0dc7cf45c4ff04991597b6b186c68fec6,T
0x8d08e81a68e4afdd9da619640b4563f682806ef9,T
0x7b191fea09780ee8ad60b9b6f99276b17e05ff5e,T
0x8454f57d3d20617430c689f399e402241d286f96,T
0x0a80193788725010583693de82005b43bf795b36,T
0x20f73d7a7fa9bccc0f607fc8b681f74fa2309f41,T
0x295b4ed261943b1b0b7f3a88e9c4975f6b489f70,T
0xeda5b2b02c0f1af7d6328913a00bfcc5ff3d8c6c,T
0x85e09fbe56101bd3c4773cf34af50db05c31b3fd,T
0xef231e46fae1eaf6f7589840bb0f8f3dac07d381,T
0xc4676e5e99b823e54b3e6c32c8143bb441633eea,F
0xd983315ca4ee838432b9e7ea74434cb5af832c5b,F
0x6e8f0eb23d087113d521276ebd86ace2f9211143,F
0xcf6f6f818feabed6de0e7de4dafed0b53b984216,T
0x3103e7dd59f46a4c59c84e185bdbaa904e701758,T
0xb6610272250ba7ba74d8874394e9dab8a6fc4696,T
0x32ec95ff39425bd7f2c98d078a0b4afb03641521,T
0x097116627fe9d707b1c571a7a1313ceaa99f11a4,T
0x259374d121bfd31c84c080a01a6afdbdd4393e89,F
0xeaa16d609fba32fb8666243df4a8694cb364c989,F
0x33ce3d684b271089fba886f5ec87e4d5eec1ff1c,T
0x285fe863809ad1cf0a3c160fe9e6a886837cc094,T
0x2c286684b11c6c9a215ced69f43a6b7041a57b81,T
0x7f3856c016b9f6968b1767a4d72d8365d5c4b55e,T
0x78445206870c52f7e648e57772ebde7ac31e5a62,T
0x8e3ff189928a2d301f53fabc4e9b05a5a267ce1e,T
0x4ac7e6054e1f17ae345a66da327d938f03eea412,T
0x6d86ce8e3fa7471603d548dd0bb9998a0b2e5738,T
0x7e388940fdf50a5ef090c3e9c9b5ec5219d72fa2,T
0x6b25a08115f591a7ef4d8b6c2011bb4130f61d64,T
0x00b8ed834d3b2cb769477d6071bda2318fd9362d,T
0xeda7b76e82daa3117e597cd19538d28c5dcc959b,T
0x8ff5783a53f9c5ed7d4a639c43cf3008aa8648f6,T
0x9258bf432db17ed615bdf2dd185c278497875089,T
0x2a2b56148b61bc2ddc923cfc4dc3122e2731fe00,T
0x430c7bc95b99aeaaeb5a63e84a2ea0586ee252b7,T
0x6825a75d0198f305092521045d4f8f0b0c9a8fc9,T
0x0b6e71a90e3e6e3df56bc1220d57b817f738f083,T
0xe46089f28699cd61698c7f3695a76331930a0d66,F
0x554c15a5d52b9a5319333d8d71d00c18cc3e50ed,T
0x1ab2c553733d17d432f5daa2064cedba0519d224,F
0xb6273e0b437e863a235fd2a91af7a954b431e7ee,T
0xd941804965ddffa2fcc751eacd3ada76f5ca4f22,T
0x98fcf2ecd0ca94846e578107183b46706c9c8c89,T
0x2a030ff3a0a001834eac35b2fe4bef3478ed04bb,T
0x05096597ebc29bde93ade9853ec985cc6fc65109,F
0x659f869142184d1c8a7d9429a73a8b9f730583ed,T
0x6430bccbf025f3a6041d204268ba002873cfee04,F
0xbaa18e4a40d0fbe1f3b2af011b9392f7bd29256c,T
0xa4d536b23c920e0cf16d8898d99057dadc7c9b92,T
0x98e73ecb5b4ac48b0cbfd6cfecc0f556534a8fcf,T
0x7f3e0e3e9efe0ab0d75fd09dd98c411dba6b31c4,T
0x1f307c5f37f003848a6e6ca857bc900c09581d0d,T
0xd49e79a2f10cba5e801d79d29081c87cffd8608a,T
0xf09a58a856f3c1877bc9c97647d7ae44b524d4a1,T
0x755032f24bf7cbb3f25e67df9f918beff418ae03,T
0x855b3fbcd4a4fce22d311e935856a9cd4715e634,T
0xeb4f65504d367e60d4ae562810a1552fc1304e04,T
0x9b602330199aa0002e970304f51b537ec2375fb1,T
0x9d8030a4ba943df789722efbfcb0c4f3a202761a,T
0xcb867c879f4f655ebca9895bb9204b2d60489e4f,F
0xeffd2ed004ae36443a930e27c8ae7798d9ed3a38,T
0x78bb0e9091f9e3a15654152c5a8694f14e840d2b,T
0xf7d5a095e8a99e46740c78900448ff76f115686d,T
0xf3537ad0bcec48aac29f5252f73c31146ebe0d7f,T
0xa08f0168be88ef70ddc450ac8bbeb44f096b2a1f,T
0x2ab5d77b0e83cf8ec6c2e4a2de1436f1f86c24d4,T
0x9cbbd81e0c1a83a7adad5ae392410c458288f37e,T
0xe1c844c75691082b2509348663f504db0c4bce15,T
0xaf7ad12ef3eac91d6a50680e11b31ed3a8a167c3,T
0x7ca5aa44fe01a2f62d16c0c825d78112b6b66a18,T
0xc58e22a551b522d7bb013fd7b746c6d58ffca835,T
0x410440a2818bc624b8aee39b93060f194790d515,F
0xfc5ad91f9226ae735d001421d24bd3afd6fbd69c,T
0xb45468e7701cc31b8a4332010c02a235d1b03b29,T
0xa0230423ac8ff3f6da3691466054cd9be9e31292,T
0x0a27caaead54cc6976175f6f4888beb1f871706b,T
0x6d8b85928181f302a651df3e2765f41f3f688dc8,T
0x9ff6133ce5e2ff3e82a4835a177cd34bf7bc626c,T
0x3ef038751afadae67f4b0a8b5418d44d79b1e9c7,F
0xd74d04fc3420110e752939cb4b2e1689fe6ccfb2,T
0x7811b3116c76055fc815c854e1662092bfe0acfd,T
0x6504267690c6c6f48dcf69f21e1c9e7014235541,T
0x0f75cb435f3d7db8e9ca29d5830f1bd9b0923da2,T
0x61c75abf51ae835936b3e7c19bbb3db584e9b444,T
0xb9635e08bb5d4d99e5bb8ff2e295b37458bb2139,F
0x691d51279060920f621ef59ee979c93b6f234c9a,F
0xc9644cdf587d7170d707a44ce19f2bef063bc39e,T
0x52ce6a2a855825a427a47eb99fd2ee7865aa0a1d,T
0xbf8512423ae281335f13bcf69f8854d866bdda85,T
0xcd92890603af492a4d2f8b07c5b1fca8606d2459,T
0x7bfaf31f4bf5a314f97227278b6262480ddf99ec,T
0xf02084d233ed092dea08160b5fbec105beb28618,T
0xdd30b0def53ce3104a9e761cda005a8759c13d08,T
0x363836006dc7534579bcbd8de72b1d7f241b1bbb,T
0xe6da940b94d158690b06f717be19ac7626ee050c,T
0x7eb47df79287da825cc89a3691dc73ef9b959b57,T
0xd8f2d20ec356402f7ddda59b6e85dfd08733c43a,T
0x4fb8c61833c5117774093437f8106aa412c6aa88,T
0xb81d897847a27d6db03b783e10d83a1e68f5c021,F
0x3406a82ff70acbf444234d1ef5d50e1161d7b160,T
0x1931b44917035182a6d39b810ee5c22a91f3239a,T
0xb2c30fafc724bcfa1c1855ceb3817dd2b28b796f,T
0x95bf95d6c4762959b89feea844953740dd5db48c,T
0x81b0ed48fc524c8ef4ca28830d1cbba26e72f218,T
0xf44193629e3d1d175e6403e1f3b14d8ad05a189c,F
0x9d876d7aaddeb681eb8def64661e5da58cbf4500,T
0xebf1c7755541d9db5e8429fc45fddb647befca0b,T
0xf34c0de61f94d9ec75e137e1741eff91892523d2,T
0x2aba1602ce930e5df1228fec40f58a297dacdb44,T
0x6553071442e7bf72a1a730bf360818d809c473a4,T
0xa8c6e1b35f8e16c6105a1d8602af2d4b80547d9d,T
0xb5a54f6c9a7f1fb30290a13c7ca01f75bf4f511c,T
0x0f8305bd74170a75235c4f09e72e997ef2187054,T
0x413cef7d2f4cce6a6ebc77b51e8ba77362e50f13,T
0x6f63162a02b7e7fa1c47f1771fb1195eaff1a36d,T
0x22ad4b160bd4fc4808b3c485b915639445e33906,T
0xe0a29ee103cd51acf6295f1bbd4c5f1e19cb4258,F
0xc1a17f2fd7db9adf67de8a8f331d682923090feb,T
0x91972ddc7eb3f7b732c253ee40090c52bd9ea688,T
0xa86e471f76d961529243b6a0a1f6474597bf9c81,T
0x8fc08e1fbcc161686fd3a144a744649b4c600302,T
0x42821e328104682fabb693a83522cadb08fdf2c8,T
0xff2cd9b0db72afc29f7cd5fe5bbd44cf27464a11,T
0x30c10613b2dfc470c1fc02092cb756a3522abc60,T
0x6c70e3b49f07568ac8917da8dc3bafd2a723f5b0,F
0x9fc3235653141d1c8e58065f813a0266843b4f5a,T
0xa9b91968a83f135e9c5eb7b4ffa87a9d3a1b7a49,T
0x4633b256b932db2923d800465348524477e5e541,T
0x635b34786f0c1ce68513adaded0122e1a595886a,T
0xb26d9424f0f435c8b10ed478af36da8ca7d5b095,T
0x699af9be56fe39d763a5d6b7cd2bb72dd2d32d67,F
0x64e6d480acc5944c90e4c7d04f56f8099f6d3173,T
0x862f8cb15f30e8e0c46232247dd74e2b3e87b267,T
0x65863c7b291e8c9008e8a12f7391b5908b944dbb,T
0x4c17ffc0a93b1c84226e5c4144bf668f4c15ef43,F
0xfdb50be7c306f26d5cc6aa1215232c68e54b08a4,T
0xa667b213f02bd86841599096ee9284363199c386,T
0x24dbd171290118b5b7d70e4c32da323c07dd2712,T
0xf479eaf5fbce27cf25616c11d616c6af88084aef,T
0xec02add2e53ac17cb9e8af1cf68f6dc319e23304,T
0xf8edceb7c4738db86a82561d4bf8d35eef7cac03,F
0xb28eb63533d908431d2dbabd346c844ad220b3b4,T
0xa637e0b62769a18501612bed02e16214bca223e9,T
0x222f5ece0467e4214172d5491b28dfde14a3e173,T
0x02e2e82bf6f79d92e0d776e85a56739d223a4914,T
0x5d28cc07eb8c132ecf2212a8316c6fc0b8e43b79,T
0xdd43eca6acfcbc0ea138dc7c1ceefe5cb9e3f261,T
0xaa6ada1f63a5e00ec78d7c7a9466cb5dc8c3ec7d,T
0x01bb76c3390009b43e8eaa3d565cd4aafb6f1586,T
0x0011fea4e7fc71cfc2ab162ca16ee69331d7fb86,T
0x6c5b7aa893c789b088d1d147bc0a5e11a6fc4439,T
0x53d95dad66444b9b833f5cdcc14c92c4bbf014d3,T
0xf490ac676014733ffd2e17aee4fe32e631e63535,T
0xd6e35e3c6715ffe094e3736190b62382da3e99b6,F
0x0114359f5bec059afbf4533ed0d1c336ec28c463,T
0x608d36784aed31da9f63909aa333e167cdb36112,T
0x6b50d3b96c7a1e15e05cb133faa1b10a961cbb6a,T
0xf1aa4609b44a887b30193fbaa518bca0aef1e03b,T
0x15484d9565730f8fe4d38f19f5e47310814c2689,T
0x4787ea64292c4f0c3c94a0a0ef601bef69bc453b,T
0xce8df602275f0deeaf8c012a919a3d4f81994452,T
0x98f654450c796a41b76cb2a3731bf22ab5d32da9,T
0xecacf5fef2e6c1f662101fc784d6fec26dca5ac9,T
0x32e953cdc583e18c20afcba9180bf5541e3ecc3a,T
0x0907c0e16b316e582207c4fdde47db2294577f77,T
0xe4db6ef8255a3b85d8eb4e37a88dea7ab53342ba,T
0xe2e046db4b1e2f0f5d1f72201cefe832862e63a3,T
0x82d52abba4a6ac8740057c73bff0f7a61e8c126b,T
0xaa4055d97f459a65da527270e47b06d50a3deaf6,T
0xae2c47038ca0754c52074ebd1c8ce6f924edc929,T
0xc39cb2b6ff8b9db244af26e36947b7285a916ccf,T
0xebed4e8186006bd4ac331cb542bcce004c0c2530,T
0x10fec29505ad68374f59be39a1a6288022a7ef0b,T
0xfc05ec7990bfd5ae8716002b21f636ca34d608c4,T
0xe55183c55d5b53e04d391dc1be612bfb39d05504,F
0xdf00a94c9c7f68b555a902f5d34a820979028111,T
0xa956a9b49d445e0eec561435a602ed739321478e,T
0x2490a9104396f936f8df2cf3b65b81f0e958fbef,T
0x168310a1111953d9e259f7c03f0e20f2bc27ed7a,T
0x8c924a5fba05393b3b02b0966df578462faad1ff,T
0x7baa278089532085ca1b4873d1ca51e3458f8354,T
0x0a4704b11358bee3169a886ee669741f676f8ee1,T
0x94dca3196bbeeceedb63d05c68f8807a7b1b59c7,T
0x8bc0fc5b31fa30266a3dd81753be66ee4b62a7f9,T
0x210cf8552043610c935d5612fc2759063cbff971,T
0x557f542ffd019f1ac619a5825898390b6b5cdc57,T
0x395f23d33e981d6e1b5930571955c7358b3a14e8,T
0xb8ee65ef9d58bc5ff2fe30b6406fbdf87072ec33,T
0xe31e6f0e06e8c94d1f5d8ecddad6fe99dc0d5003,T
0x027e3692f3deed964b2b416038afa4359455ea27,T
0x1ac4210db1f18ef6f6a898c3edc5a06ff34106d9,T
0x71930e185b1c6a3c179b5bdb46929f52b5810833,T
0xb835053caee38eba33181cd00dc24b5cd8355d2d,T
0x30d73e0b653029b957cd466295d480ed8d7c1ed1,F
0xfdeefab99f4d656f9e01b409e1ab5917b1612fd7,T
0x14c681a2995a195e5f8004fdcd9750abd868cd59,T
0x5866426aa377737b9561de76723b1093e7371c6b,T
0x6456dfce99330c7607ccaafe675d0f245fd407ec,T
0xf6e89fe2854c1b855726dcedd04842eb34eaead5,T
0xc241d31dff0c9556fed0402132294e8c69c0f021,T
0xd5214d433cf0a9032970c393de78612f2b42024c,T
0x31b882d838adbcfad8ab3fb01d719ee44f8369f2,T
0xc6c4db1e0a724eab11ebb553b1d08d2216399585,T
0x103a9b88341fbfbab50898d9098b28a41473a9f5,F
0x9b8cd40b711055d4deb86d2a73aa3f6048289704,T
0xbd19b91933342e8b8f8edc8799029d8d8f4f3c1f,T
0x73ea14c0439a6ece889736a13cb200da9f793002,T
0xd605fa04629a7aeafa1c7db287f7c7ee1a6e0572,T
0x2a7e7522dd318707e7dd18f99a10cf4b339c2e52,T
0x0df2a254a942dc81937b471cd9ef540465e38332,T
0x42083b4f58356d71ccbb9a3b703e45be02f2bac6,T
0x0ebefbf87e562d10cc87bbbe39283d86918ad9a5,F
0x0fc9a38de382961c0221bb9a49a30d59b5d40720,T
0xf6af7b8079e68369b030d007b7148cb9eaf6db24,T
0xee6190fdb4fbd8deb28ddafbb9591016bec34d54,T
0x99c3926fb8446dcf9efd180a48636d460b97788d,T
0x2e92f5ec463b739b287d2744b6d2add8120d462a,T
0xef0e8330a0eaec8cff8ce705f0d71176c8ac8830,T
0x362204e76a68a1f4a3fcb781859bc703a60d9085,T
0x4a7b6032aacabaa953e0ce9c4753321a635a1193,T
0xaa0da4505ec50e5c560fb12511d22178ab133ba8,T
0xa100efbc46349e9fda434a79418d927cd6071c8a,T
0x8898545fa9b433133d2b4069aefc8a8c4eb8c1db,T
0xe1045aa3bc4d637a371486b50bba5d9283a24e90,T
