Address,Total_Amount
0x5a6e2cb991503f1cebc6d1b908d7a23aaff45ebc,0.09895100409230113
0x97201fe699a98a329a945f29dbed85953aa8c79d,0.0989335157108227
0xd95678d4670d76b3ae4dfbf1c629013088729a46,0.09889156897939451
0xef69dad7aea8c312c83d1e8057852b6ae3c1ea7c,0.09880412817674336
0x61751bc401f4eabe10a238661b4a60ba84910059,0.09879500407188059
0xdcb39f613db3cc59c5705acb544f415060c8f695,0.09879307151610102
0x39b9f9b6c4c0ef70fc7e84ff0bb55dde59c23171,0.0987917881913852
0x3f5eb42847efd50c705c8855dc7890d5498a7ae4,0.09876520433969786
0x05e532705207f7c0765dd18d0fffe8798fc6a5db,0.09872539923446226
0xe29f6defd2b77daacf62698dbbb465f68a93536d,0.09869969765272149
0xb590b7f736b61b653f22d4fdd404604ea9da3c91,0.09869457382206503
0xfecfc675fd482a0b179df3fb45d08ca4204f191c,0.09868244608446507
0x36f52b6e7a7b1c45cbc943cf4aa7d6cc1d1e67f2,0.09866438387314742
0x795429b764f2fe6cad9639b0a101bfd628f51bef,0.09866438345497816
0xb28da16b48847dd3ce9ef91748f17cbe7a3a7d0e,0.0986631859877493
0x9cc18b29254e52e481a450e69cbc6cb5d379f0dd,0.09863587708341061
0x3b3b3604a0ee99e175b83c4ed3fb7e1d86762bcf,0.09863373868440853
0xdfb11065e94df4149128bc286eecdcb3d7e166a9,0.09862379434245166
0x857a3e1dec3dafb87f49134bc80ea94eae6a9561,0.09862379404599068
0xbb510e9c5abbe9d194d7c3959dfd0d245a532ff4,0.09862378496376815
0x132b30890453843c8d876a3e78f2dc39962c9d12,0.09862373455869543
0x76a4175333bb24d1470e49aff3eae76e71afe139,0.09861971577744864
0x2159827ae82ed838241bbc62d620a38fb7f8d4d1,0.09861419972012536
0xb1b2b6508e7f55dccf60762e35bd96f5c7325c09,0.09861416780796266
0xe472e1083bd428dc168413840a4949e372086167,0.09861414636553341
0x931743fb2a48c8472507eb654c3d36dca26c2d41,0.09861413597794876
0xef1f34bd2203f26cf131b5204414bf85b485348a,0.09861413287779998
0x4a9ac6a359e665357ea4461c91f43a173179ebb6,0.09861413287779998
0x212b54ceec1756933babb7365fe53a9602285699,0.09861413287779998
0x2c858eb213ccd726648a8c58d2c6ed5d5d790965,0.09860557169083882
0x1c465be87afd72a663c6f6c5b8121e70887e88cf,0.0986055716848147
0x04953ceb7f3510640c8a69c175202b1a256922fa,0.0986055692365903
0x4c02fb228d8dda2699a93e14086b13f9504f3493,0.09860556891463364
0xf52acba759bb4a3770447efe91a5436f90dda25f,0.09860556879907283
0x5436cbb6ba9d746f35c2b1fdac9ba64c7a1bde16,0.09860556878785653
0xf601d1f8e82fc71514e88bc2b0a26d8a305f9985,0.0986
0x7235234cd74573ce4ee36194ae67bb36027657ef,0.09859760702262396
0x993848282af117f458b60c3250b7e3fa9a5426c5,0.09859703098962944
0xb29006bb01f23fffc36b0dfc5c5b7d23e57ce729,0.09859702283945881
0x3f0f0e8de1875d03974e4613a84d2bfc42f0c4ae,0.0985961156263604
0xf0b880e6b7974377f94501d2b542f6764360a49d,0.0985960763585415
0xbebdfd8683f88ceb04c2d8be56ec244106c0d8e2,0.09858852437951914
0x00837b266fa42e7dcce10d7ab4c2e3f423938652,0.09858852143940795
0xf523014e0a4f8004913233cdef5a7b5c3835b6f1,0.09858038017392469
0xc0a548be89e3735b1f99a9920a9617883c2a59bc,0.09858037905672197
0xfe3c15e0adf666c6d5477416b3ef75f3b018491b,0.09858037761940366
0xb207a856b1ba5b3efaf1577e695eba3ee9c0be21,0.09857277722716783
0x9b9f4c943ae4382ff03b176cf4a56a140c2b7a8a,0.09857277714850625
0x4809ecb16d0643bf0d01e90396b7b3a56311f300,0.09857274648890982
0x468bcb0361afddbba94915c58c02655f5d351c80,0.09857274393019322
0xa77fdc789b3b8c8ea7a311c9db8f4936e4772d40,0.09857273687298065
0xa2d48ff5a0f3e6a95874f1de63afc0c35d267b48,0.09856819304426227
0x3149523e841e8b26b3340aca137e2bc0f3a7373c,0.0985650058580382
0xebd2daa73b5e866de27f713771605115ef28d0d8,0.09855708402381734
0xce221f94bf2b89e78402905c278426cfe098b337,0.09855661206637423
0x772307734ab778436ea23723a5d4b0445a59d4d3,0.09855660763118863
0xa085e611a93dca411a56e3afcf3fecb7929e20b7,0.09854735437095785
0xac46d16105d33bbd41674ed920dc4d499371d7e3,0.09854735437095785
0xf0c780b4f6bfa3d84977b568042114a327309c40,0.09854735437095785
0x34e3b2f9c7f557db72f8b25ec53af62ab3ddd54d,0.09854735437095785
0xa8ff4670c4e8f3909b3ce2666b90d1d95da77120,0.09854732491819762
0xc433ff8586a5b8ed552254e79500f257fd41cd08,0.09853874401197926
0xd64812e9547b87681e0fd3b364f77c304cd249ac,0.09853865940209743
0xa97ec5ef84c722d0375fb77d7b9bf3b73af2c09c,0.09852951464862386
0x1e8e55a247e64ecbfa3d1f507c03044655b2fab4,0.09852945465441765
0xb410d2a8b78fda835a3f7ad79c6cf6422dbb8406,0.09852909279702643
0xac2d9e7c8b6e45b829088396bc7c3fc5d8aa5636,0.09852712793833499
0x38ea84e917dc3434041bcaa517f88cb89264d8c2,0.09852100938013746
0x1d6f2c50aecba96965173c5fbe0823f23951fcfc,0.09851727806088045
0xc44c2578d961dd90378a4b4651a95a3f4f18d84c,0.09850841339838869
0x3c4ad2790b34b9f19b52463e411b6df797c0a3a1,0.09850745929695695
0x78f15f8189f2d831986eaba51e7dd47e4da07080,0.09849911775379705
0x85ff1bd2035a4f1211c190f43c41f0ea725dad61,0.0984976935285947
0x1b0c7fdddb8af2c6a5ab42e0714b0248257cfe69,0.09849761958080956
0x5b6e2ecbb881b3068accd0e8891968e94f3905e0,0.09849754892451248
0x6bb4736def500be6c082de4282716d507bd28bf8,0.09849754892451248
0xe9aba36078b0d99cfb7509ac7839d52c84504808,0.09849754892451248
0x3da16ae3942886c4f920d69f6f36466434b2c4f5,0.09849753237491199
0xf5ea223ebb0e88d5fcb02f2c578378af84bfaf4c,0.0984975290906807
0x0a7d3f0efe2568da3d61b991bdc562aeec6ec460,0.0984975290906807
0xb3198733e946a5e41fcd082ff4ea3efd32df5d89,0.0984975290906807
0xd3654b8846548714b0b1793e016dcdeba50ddec9,0.0984975290906807
0xa7a5d5cd8035809a989072aa20772293153b532e,0.09849752867001853
0xf819c76f1f3c14f26e8d4c5f8424485014b17b4a,0.09849752867001853
0x56c67599af3bad71a9713471c4baf68d9d474a81,0.09849752867001853
0xec6ad0d511c00be2d5e31c8b42b30761c65efa94,0.09849752867001853
0x48412abcf65b1307d26429b0e8063d94ea0f56db,0.09849752843281877
0x358fbdfa2e8a73503b91a7549473a6821e5e66d8,0.09849751580578689
0x777435988fde7585ffaff79b8bd9ce31d9afe9b7,0.09849751580578689
0x32c1d20f5b774fd8d3e17217039da0fad6adea0e,0.09849750498346256
0x0474a4cfbad2e2bf4a35b2fffa49931e97f505f2,0.09849750474429883
0xd9236ac3b4406fbd26c8787d3b72657c356f33a3,0.0978524286737667
0x34f191aa7fbf6f86b3430c939793d346cf74f934,0.0965978730357146
0x74d698a8f06c1e1f8077544dc0f9163aa5cd295f,0.09658552811747027
0xe2e2978f0f13007705b1d1a9bc8db29a27c1c9ba,0.09658547847508228
0x582009bf24a4ff9869a0a9c55f4e36dfdfe1c785,0.09062821060160313
0x59800e95ef87ce2e38c7fb147eb467ee9b684e0a,0.08879794635104736
0xf33875a37ec61b90262d8db4ed48f0af0f1c40f9,0.08876136417247953
0x06e9010eeb8fc2bb5ded9507ae280b835ad1aab1,0.08872961017638509
0xa17b65465afe614d43f2adf165b0a1ef2a515aa5,0.08867645558768869
0xd881b36c548aff08f1a7e50f9d9fc5b561a66729,0.0857516376994988
0x7ff87d2e15055e285c398608a33c221aff785843,0.085
0xf0cb03184a0802987eb7c1977dc283dbaa2bb19d,0.08378023446720255
0x9ddf92d429f5eefef03a317830f9095074f723a5,0.0798832232182272
0x48f8914ccf50eecd1b2744c8cae6f165284f8e2b,0.07984392166020711
0x9dfa09e37aa2ebab59484c711b5d04d217f688ed,0.07903600695272389
0x11cba7de405952331a8105646add7f0f50890fad,0.07885205074639055
0x94f139064fdd4b798f47d1f085d43a855f55d84f,0.0779
0xd4a01774393af3a14ecf78d465d8afd2cd106cf8,0.0758886345472883
0x8670a62e6ca0ca4aa347b3f839f971fb469fb98f,0.07453287254816347
0xc623c9935913f15ad579eabd911e358f2653d69a,0.07396062411539525
0x406ceeefa0261873013b4cdaaf2e8255b67b62a2,0.07385653672271345
0xc0ede2160b7ae82e7cecc46ef1d83d65e6dedf75,0.07291900249631898
0xd27cc247d26fbf8b5b73495de89695683a91ca26,0.072031848523792
0x4b7d852f97fa86c2308ee86b7db98a0cda0cb266,0.07094134893625852
0xdd6d32875b7ce1b3da2d273dccfdb30d4055fefa,0.06907766715345177
0x23f7013a09214fd6f73746d226d4ccfd015ff0e4,0.06900625335247351
0x7e2b669c38c9466d3f84e185f10b3b8f345ca458,0.06900616992746911
0x25ba3209a51906ef2231135101948a99602eeb73,0.06900096277712112
0x9fd65f3c864c7739df59422276b1aa33cd169e32,0.069
0x871e53097d0f3e92cb7e4cf3defb4d6220f4a43a,0.06897712723047691
0x50f149cd5bb451484f32847ffc47bc6ef64bfc26,0.06896484949340963
0x2ccb44b9572805f2740b70e1b5f7641706d66ed8,0.06797971221924264
0x3bfb3e74b0ccaa867ee0a0466cbf5c95a785c763,0.067563
0x12b0a248bfda4f99c503aea144b250c3946d64ef,0.066054265263682
0x1f5fd675a87c7d28209cbaa0d0fd3b3f8e2bc733,0.06506842542877878
0x66a90695bb1eac17ab2412ebd1b63e01b26c67a4,0.06506838131892924
0xde5d21c55fddc6d7ff486c0f0bb08044104309d3,0.06506838079601573
0xdc623498f0b7a50d3065aa34fc8675fa78e7a3da,0.06506838079601573
0xd6d79bf141e4abd18793df70545c32433bb92ca6,0.06506838073859536
0x9fa94163dd32140f30af9e26fe923363b16aa021,0.0650683805764142
0xb429828dd8f833a708068639628ecc95fbc2ae6f,0.06505801145265737
0x5037beb6469acb898b4ffb3a0b7ad50747eb8b6c,0.06412193162080096
0x71152993d95e397edbe3bf9d7e5e16ad467298c2,0.064099
0xcb0c48009f344244a440cbd1cd864e69b9e451c1,0.06408249623841716
0xcd2977846a2df9d7b8d3fbe29fc3d7a8eb2e59de,0.06407227326280018
0x542714c4a85b7c67f73a400cce7381b3082175f2,0.06404396776608753
0xc5c092adbb6f7873c706d5891a3dc861ba8d0394,0.06346445142858291
0x71d4d9e6e84fda49c82cf25c3e7766cac1765ec0,0.06308656396249712
0x41f8f45f7b45540f7e9b5aca8065d676c3004530,0.06299286129582583
0xdcc2b58399eb0f934b878224a2ea18c3b48f78c7,0.06279569710476056
0x4a0683651f8866176c2c33a94357b62d4f7bbb35,0.06111973608062125
0xd990c6773d8480df258c232f5f4b291d7fd84663,0.060108749044813496
0xceec765627f44d18b55196a15d7581d5989d4fa7,0.05960028508601111
0x7d4c600486cfa7be074b23af2dfe19ad24fdfa4c,0.05929861670525881
0xd324015c44868659fa8eae4a36c7806c85e6b0c0,0.059153121468825474
0x08233de47ffb52bd192460273b83f8dd543ad29a,0.059153073398723055
0x1d3b748a52ee3f0ab6bec58025c17d8bd3c1c7b7,0.05914363479524891
0xc451a2918861ac3bd77cef53a62f9ec43b5fd059,0.05913424883652693
0xf27d5eb47e135ea434d03676745f1f7ebfcf8019,0.059123313382749995
0xd7dcf2602b07383be4925905a3c275615fd1a5d5,0.05887082862510064
0x0e95787cd81ac81ff70c1b80d21340521ae260bb,0.05763423288963306
0x9c96e2c6586d823a3853f96892da3ea718dc8ced,0.05519198814094919
0xbe488bb2f7b83f0cc18fd904533bcaf41715025c,0.0551762919663348
0x809eb7f6f09bd330c301b4229a3b936dd7d391a9,0.055176290897150274
0xbcbfd78e161261d5501b83e183f07b6af61ac946,0.05224760165024971
0x3cc432cf9770efd8410b7ea2fd1e9190543f415f,0.05125783227281519
0xdfd82d73758a15354b1b0f9616a587481bd7d70a,0.05123514906803212
0xefa43cc98e0dfdac3cf7647e81f7f13b4df4c995,0.05123069256162235
0x999cedd1d96ef3515a71aa2366a2845f4a7cee99,0.051218702467035394
0x4431ca642c4c47cd18450d0968255393012bcfd5,0.051
0x02ab4620c0296dc91ccf64ff17f56a3b64fcb1a8,0.05032801600916521
0xc64a533b2141549522fd6df426bd2b2149a5ad4a,0.0502801123889146
0xad010b921364aacb271afbadeacca20a1a2fb831,0.050272129889731496
0x9bf4b1886077518932c723db92cfd9b7f3ddf102,0.05027210292907822
0x63d8e557ed910d81271e4b7c554178885530af8b,0.0502721027993198
0x1be330b275692969cd6c4335a47c37ee34e33344,0.05026815294911294
0xbcd6cad19305bf2b1e0a372107ebffa37e5414dd,0.050245820570089625
0x01fc3fac16307aabe0a04c411a722e81a67f2247,0.05024568130006956
0x7c21d1c51c1e17e1afc65ed36630e430a3c9cec7,0.05024545695129032
0x25eea5ed9698c7849ea5677a638bd0a9e42385a5,0.05
0xa0b09e86dc57f08c14b1dd72cb427d6fd163b067,0.04964569632814026
0x035cc2e3ea29d771eeb232fbb19dd97e7f0d3eff,0.04958003076611943
0x4f6da0bd7f7623f1467e2b85d159863755f0a4ae,0.049345377771974175
0x3fa93cbb1ec9cb14d0d6d51684e044d968180513,0.04932213593068727
0x3569b9b969462aabcf171c1da1c2627985083345,0.04928637718539922
0x807e50676e3f4689b41619d5b5b52a0a63f14647,0.049273646793839186
0xbbe1618cde66fc70ba56e4e1417fd591ad20572c,0.049273646748373666
0xa51935f18645a9fe6b96f2e56fbc8c7df393680a,0.04926936312740727
0x98e0becd1c45f3d32c94ec3a55fb2bee03167597,0.04926049519186504
0x5ca6ed74f40d1582e8b74d3d444caa08e80a3c8c,0.049
0x4431d779d007414d74dab6f40690d923a7b05069,0.04838672067234235
0x4da27da667158db7b309d52dfce81e63e2db2eb9,0.04830064977233577
0xec4d58c50865f7c461a72788fd8e653183186e8a,0.04827533409232744
0x866ab9542c0f5dc6ed884019d70bbb37c2d68b02,0.04785208919742898
0x740211c7a4de87ef6bfae2c183d5f02e1cf80d24,0.04729860295727305
0x2cfdf39d9fdd8f0bdfa4e231b9415d3a9d7e3197,0.04436115841118511
0x0c7375922fd6dc615dc738554df47c8b4d311ee3,0.0433570492484027
0xefd9470be61c80d764ef1af5c9a92daeff560592,0.04061505860960363
0xaf23e7c33d0374cd92295a802deaeaf52b29b86e,0.04051647837025993
0x4bf632f7627fccd1243c5f948ec267ec1320a8ec,0.04041789831820369
0x5e9759f1218d0fa98e6ebeb179321b4b911d755e,0.04031931789157253
0x11e60d83cdc5e0843162289e13af78eebdd176bf,0.04022073765222883
0x2fee86bf32a6c4e3b832554a1829384d0e2df938,0.039452881828692055
0xbc1299e8a028129be44c0ca123161e6bfa9512e2,0.039449493369505026
0x786694b02f1d331be540e727f1f2a697c45b57e4,0.039449493369505026
0xe234d12cf319d0a459cf1016d2ab825bfe4fbfcc,0.03943540826534825
0xf6772fe10c64fc60f5df3ebae5fbcb38485b4f03,0.039418940651609134
0x841763520f5737acc31ae38710de221742be3246,0.0390606492694916
0xe626306211c1ee4bdb01bbbfda6971ea77799e2b,0.03746361318553619
0x3b8b43376703f953f1f68c1c6411aae00ac25c36,0.03742927367706504
0x2526ce6014e8c17aedea915fa7470d4b780ade98,0.03642791582907099
0xb8bea843ff66c743fc3e382aede81085b8370d01,0.03583634178064064
0x0f5fcc062e9a98182196ae0b07b758b63cb5b2e2,0.035504544008147135
0xd7cea0a463e847da038ecd4757141174aa665713,0.03545920647216167
0x7c976c53d43d52fff0a8082c3a653b468742e586,0.035
0x8fb25fcdb7884231edcc2165df151b27fc529089,0.03450307687979783
0x58747a73339402903bb6eab61e88484fb7076072,0.03448856428334742
0x86b49b510ce89b16bfdd0dee5552d09c9a33468f,0.034488563063976886
0xbdd67484ff11939ef22428eadf7b170d6438df9c,0.03448855994865133
0x26d6e11cebffc8f20e9ed94c47e95a9803e4a5fc,0.034
0x225ced5a306aca88757d39fe3158cef4c70fad88,0.03399881631596597
0x11f3d6c88ad0001da784fc563270f1f2282c28ff,0.03352007494186476
0x15dc6e0b3601ddaf31ba65d18c9d99580c93e461,0.03351206055564067
0xec7f865ae84573cbf914895e63f4d193f437b51b,0.03349680798499377
0xd63e70d0236d35d139b29cde9b9942036e5aae0d,0.03290256949342521
0x0184c87a7e5c7f7f9cb757e3789f13fed6207cca,0.03282721208184446
0x73371e473fb129916f80bd982943dd1a8f38cf8c,0.03263844341731139
0x4e3f8f134ddfcb8300c1dd9273faeeb7acf0f5d1,0.03254267284917966
0x56e5d31dc21fbaeb4613ac1d50c2667cdef7d075,0.032526470488813373
0xc3ede09ec5197a84f30d53b53f349f68f091d641,0.03251779290827709
0x0ce4739087022081f744e013af2217908d0d207b,0.031804
0x5bd38cbdfb69bdd8cf601365c9ab03159a89c6c6,0.031545721069636296
0xd5bbb481dc0497276e26fd5c1469c4bff8a02fa9,0.031545714200893006
0x51022404bfd001dcb25c8b603a192b46c18c3164,0.031545668732881775
0x7ffb5709b57a21c2ecec087a48d7ff0f30d1b348,0.031543289420698326
0x05a5fde0bb75263678c2b41186dbebda4d001f7a,0.03154328148397438
0x89fc3d5448ee2cd424fd8cd7e042ce9d2a14b078,0.03154327887308356
0xda92686c73cd5e219120acfc476f4671226038f5,0.03153248952124992
0x6bcc4e505c995d9dd4e3ba67523728f17b4af164,0.031245123036460695
0x92496304b5ee283d9a8f906c401325b1b4b2fa8b,0.03104800675326681
0x22fefa53047c8fc4fd99c841f499ef8bf169052f,0.031
0xf1961040f06024b861e9bca22a7d009c30285b79,0.0301453414532
0xffc02aee7b4b21e17f378a6ae4283a665ca2bf42,0.030124564
0x69ea76292f8ac892f93d124650990b980326e8f0,0.03004675135
0x43e2ec837a789fb39f13098bef24c72c27c28806,0.0300454672
0xfb92512df0813011e60af826dab8aa5197054874,0.030034451
0x241d668ec46be49da61a12eacefc3ac3a73453cb,0.03002145612
0xde26ee89019929511c0c94650ca4b6ae059f2633,0.030015677
0x7cf26bb18400726298830ceb93c6ab00c7dd5dbc,0.03001224
0x4ea98dc8ac7f0e04a033cba55759e209a758f589,0.03000124
0xe966f783048c099affbfdf08b2d06971fe1e8719,0.02985169953586324
0x268bef9b2751f999d8d667ce9486c77607874b2b,0.02969182665955459
0xa191ba98aa470c596b6bf18825d635e254ed9477,0.029638502607271456
0x6d4f97bc946e75b3e7ecdd88dedacbe46cd41870,0.029638474279900264
0xdfcf8d633ad9fc851097cbbde6fce6582162b7bc,0.029617619613716735
0xdaac5fba0827b8fc218300cdbc40345e73a6bf1c,0.029612350415141195
0x48225b838aab4a3699b4659dd8b065eb55c69c82,0.02957910268837792
0x7453cd5c7cbd120bc48f108cb39fcd9ce7766e4b,0.029576536649685767
0x2c2902de9703128059579e51f84db150ea28c876,0.029574114153646764
0xc4caf8e40c896ffade5d539b8526b8b07af55a1d,0.029571820950691236
0x91858a26229c3b4d1df3aa7f0461ff6ac13e46a6,0.029564204926224257
0x7fe9786cf15fcb0fdfc38d42302531efa503602d,0.029555997056338417
0x4b53b79bc4ea932c7f9ca07cd7f013f512ca982e,0.0295
0x5799f1bd81e639f5029832e72628706144a6b175,0.029269377501695372
0xf857ae9b7a8708c160606588f85736b3c1de82c8,0.029083615800177584
0x1ce8b5a252e8aec6dc2a4748b891e536f8619b66,0.028588263393550983
0xa0916939bc6df396cfeab2dffb4c4f53c1a09002,0.028571151663292695
0x1936c8603fd019dac6f64e142953e946cdb5a0cc,0.028292562378512943
0x28a25db9d769d5deda7b5d28b573da4535d7bd17,0.028
0xcad4f4417ed241bfb0061c6e9d572a3e12159549,0.024922
0x4f6b673cf365e38f09fe7c507a61271bc2f65cce,0.024655948618129305
0xd80c66c7bceeec281027a97777e46958b84b41dc,0.02463233705593109
0x27e0482d3c8e7153e2bb1101ff635b0e8df6a6af,0.02371328755937529
0x5e117276a540dffe52f7406fa453359631b3a6c5,0.02366969602170301
0xde518ba2fd05f622c4035ff588c46e118dffb4a9,0.021952017001246608
0x9d82f55af0e9db1be7e9c72ffc68d72829bc4e8b,0.021674716085357124
0x982406ea4b0b13614546ff6f9a9c85d027a54db9,0.02
0xc2351d17950fbb617175279f5d1463735a824504,0.02
0x2dc61144073850735ecab50d19e5b52791106fae,0.02
0xd5d038cc82f38c24bb32a7abd9778d3d29318f6e,0.019724758809198138
0x841124d2b808c723c0611141aa2dc5b14bbbc217,0.019717691222884443
0xbb431742280d379978ab84fc1bb0b27fcbc4ac5d,0.019717691222623755
0xd5f5626afd0469c3f941272612e8f65fc75e47fa,0.019717691132907684
0x8d31c1f75cbba98b5240b83d543ed7f803ecbea3,0.01971607134391146
0x2b6336412636616e9158252999432e1d6938f89f,0.019709484705803953
0xad2b114c44523c713ee3d74672c4686447310be7,0.01675837629944966
0x12dbac3e9ff997d69821ceb979edda07e75f8b4c,0.01674458835267914
0x17f087c54b9ef50e94f48ead6ccdc015d1db7f74,0.01577286068225036
0x7cf666a3c3d7aec6e18de6b4ef0119808a7e8d5d,0.01575970589573649
0xe92a69fd30784457f5ddabfcfee1c8c86e291212,0.014975259455554136
0x6b8cd6a9a8d135c7172244037f951e4c66cd09c9,0.01484590705818085
0x74b0d3ca2709cb51738c179d66c4b70f3bb18778,0.014821319899692913
0x218eef39da831fa4d3ae16b5d44b5bcb920b8706,0.012815447009925167
0xb24a00f55830ba2afb121667026e299cb4d07b91,0.011823490404485123
0x1c03b66295516ac70d9cc203e30d26d72e6faa6d,0.011
0xecad7792c24ea927ec8a5fe9ee183639d2f067ae,0.010848615840326788
0x8b2075f4c50892a0104a6951d4eb1b14fb17893c,0.010285386669787084
0xa34a89e0abadc57858a3b693fd243267c72a1563,0.010055196131803779
0x5145a14aec3ee263c8b698b3eb74a4adf6a4d930,0.01
0xb351a0a1173d66966d72d65038ac9d34316a6415,0.01
0x00ad6edc5800a7b7b7097a342defc80cc7583027,0.009860557214024209
0x20fde3768a07c1cd2d89ad29b993515dcdb1cfdf,0.009858845504749409
0xb85114287196183be3be968b8b2f0affcff0deb7,0.009858023934369811
0xfa3ec90991f96dd624a40b6bc2079096a3e26203,0.009858021635161708
0x52d9ee719e1011210b3700a9a765cf0c4b1f271c,0.009856500496509234
0x2a2e869ad7f7b3573af66f343ad1af0670744cd9,0.009854742
0xfa5577ffd9763456dbb7db8cfa01266b04f182fd,0.009853875625287055
0x9cf9abb4765ff1c5affb35154c3d68d082ebe3a8,0.0098
0x3588bf90d2a465b3bd475c10ecb7c64caa3bf28d,0.008007681889187424
0x54c77d021240e2d8f9e46bd267da40046b4b7677,0.007881604829070748
0xe6287129278801d96c64742f50796855e8bd9106,0.004935379757386664
0xf62c598096a33dd590d086ca92155c1c704af9a8,0.003940800789452724
0xf64e0ddd7466c1ce58e3b78545fdfb1bcbf098be,0.002858146060981502
0x231c89129ddc3fba317777a795213ed3179aabce,0.001971940234941895
0x677c46f061fcc3c3ceb9eca197da9c6226d47c7c,0.00098664378531385
0x4e16b1c90ecf84ce7740f6eb26e4d22371fe8782,0.00098580397666339
0xbc52ebe50b28ca378f5c23803b5d8df8ffdca901,0.000493027844794566
